    Time, Temp_C,SpCond_mS/cm, Cond_mS/cm,  TDS_g/L,   Sal_ppt,Turbid_NTU,  Chl_ug/L,Experiment,    Date,Sonde,Position,Site
9:46:13,23.15,46.19,44.55,30.02,29.99,21.2,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:14,23.15,46.19,44.56,30.02,29.99,21.2,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:15,23.15,46.19,44.55,30.02,29.99,21.2,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:16,23.15,46.19,44.56,30.02,29.99,21.2,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:17,23.15,46.19,44.55,30.02,29.99,21.2,5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:18,23.15,46.19,44.55,30.02,29.99,21.2,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:19,23.15,46.19,44.55,30.02,29.99,21.2,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:20,23.15,46.19,44.55,30.02,29.99,21.2,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:21,23.15,46.19,44.55,30.02,29.99,21.2,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:22,23.15,46.19,44.55,30.02,29.99,21.2,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:23,23.15,46.19,44.55,30.02,29.99,21.2,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:24,23.15,46.19,44.55,30.02,29.99,21.2,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:25,23.15,46.19,44.55,30.02,29.99,21.1,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:26,23.15,46.19,44.55,30.02,29.99,21.1,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:27,23.15,46.19,44.55,30.02,29.99,21.2,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:28,23.15,46.19,44.55,30.02,29.99,21.2,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:29,23.15,46.19,44.55,30.02,29.99,21.3,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:30,23.15,46.19,44.55,30.02,29.99,21.2,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:31,23.15,46.19,44.56,30.02,29.99,21.2,5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:32,23.15,46.19,44.55,30.02,29.99,21.1,5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:33,23.15,46.19,44.56,30.02,29.99,21.1,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:34,23.15,46.19,44.56,30.02,29.99,21.2,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:35,23.14,46.19,44.55,30.02,29.99,21.1,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:36,23.14,46.19,44.56,30.03,30,21.1,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:37,23.14,46.19,44.55,30.02,29.99,21.2,5.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:38,23.14,46.19,44.55,30.02,29.99,21.1,5.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:39,23.14,46.19,44.55,30.02,29.99,21.1,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
