    Time, Temp_C_H,SpCond_mS/cm_H, Cond_mS/cm_H,  TDS_g/L_H,   Sal+ppt_H,Turbid_NTU_H,  Chl_ug/L_H,Experiment,    Date,Sonde,Position,Site
14:46:34,20.74,55.05,50.58,35.79,36.55,1.7,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:35,20.74,55.06,50.58,35.79,36.55,1.7,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:36,20.74,55.06,50.58,35.79,36.55,1.7,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:37,20.75,55.06,50.58,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:38,20.75,55.06,50.58,35.79,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:40,20.75,55.05,50.58,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:41,20.75,55.06,50.58,35.79,36.55,1.6,3.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:42,20.75,55.05,50.58,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:43,20.75,55.05,50.58,35.79,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:44,20.75,55.05,50.58,35.79,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:45,20.75,55.05,50.58,35.78,36.55,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:46,20.75,55.05,50.58,35.79,36.55,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:48,20.75,55.05,50.58,35.79,36.55,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:49,20.75,55.05,50.58,35.79,36.55,1.6,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:50,20.75,55.06,50.58,35.79,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:51,20.75,55.06,50.58,35.79,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:52,20.75,55.05,50.58,35.79,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:53,20.75,55.06,50.59,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:54,20.75,55.05,50.58,35.79,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:56,20.75,55.05,50.58,35.78,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:57,20.75,55.05,50.58,35.78,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:58,20.75,55.05,50.58,35.78,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:46:59,20.75,55.05,50.58,35.78,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:00,20.75,55.05,50.58,35.78,36.54,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:01,20.75,55.05,50.58,35.78,36.54,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:02,20.75,55.05,50.58,35.78,36.54,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:04,20.75,55.05,50.58,35.78,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:05,20.75,55.05,50.58,35.78,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:06,20.75,55.05,50.58,35.78,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:07,20.75,55.05,50.58,35.79,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:08,20.75,55.05,50.58,35.78,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:09,20.75,55.05,50.58,35.78,36.54,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:10,20.75,55.05,50.58,35.78,36.54,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:12,20.75,55.05,50.59,35.78,36.54,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:13,20.75,55.05,50.59,35.78,36.55,1.6,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:14,20.75,55.05,50.59,35.78,36.55,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:15,20.75,55.05,50.59,35.78,36.55,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:16,20.76,55.05,50.59,35.78,36.55,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:17,20.75,55.06,50.59,35.79,36.55,1.6,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:18,20.75,55.05,50.59,35.79,36.55,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:20,20.75,55.06,50.59,35.79,36.55,1.6,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:21,20.76,55.06,50.59,35.79,36.55,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:22,20.76,55.06,50.59,35.79,36.55,1.5,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:23,20.76,55.06,50.59,35.79,36.55,1.5,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:24,20.76,55.06,50.59,35.79,36.55,1.5,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:25,20.76,55.06,50.59,35.79,36.55,1.6,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:26,20.76,55.06,50.6,35.79,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:28,20.76,55.06,50.6,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:29,20.76,55.06,50.6,35.79,36.55,1.6,3.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:30,20.76,55.06,50.6,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:31,20.76,55.06,50.6,35.79,36.55,1.6,3.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:32,20.76,55.06,50.6,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:33,20.76,55.06,50.6,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:34,20.76,55.06,50.6,35.79,36.55,1.6,3.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:36,20.76,55.05,50.6,35.79,36.55,1.6,3.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:37,20.76,55.05,50.6,35.79,36.55,1.6,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:38,20.76,55.05,50.6,35.79,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:39,20.76,55.05,50.6,35.78,36.55,1.6,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:40,20.76,55.05,50.6,35.78,36.55,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:41,20.76,55.05,50.6,35.78,36.55,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:42,20.76,55.05,50.6,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:44,20.76,55.05,50.6,35.78,36.54,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:45,20.76,55.05,50.6,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:46,20.76,55.05,50.6,35.78,36.54,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:47,20.76,55.05,50.6,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:48,20.77,55.05,50.6,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:49,20.77,55.05,50.6,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:50,20.77,55.05,50.6,35.78,36.54,1.6,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:52,20.77,55.05,50.6,35.78,36.54,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:53,20.77,55.05,50.6,35.78,36.54,1.6,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:54,20.77,55.05,50.6,35.78,36.54,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:55,20.77,55.05,50.6,35.78,36.54,1.6,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:56,20.77,55.05,50.6,35.78,36.54,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:57,20.77,55.05,50.6,35.78,36.54,1.6,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:47:58,20.77,55.05,50.6,35.78,36.54,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:00,20.77,55.05,50.6,35.78,36.54,1.6,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:01,20.77,55.05,50.6,35.78,36.54,1.5,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:02,20.77,55.05,50.6,35.78,36.54,1.5,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:03,20.77,55.05,50.6,35.78,36.54,1.5,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:04,20.77,55.05,50.6,35.78,36.54,1.6,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:05,20.77,55.05,50.6,35.78,36.54,1.5,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:06,20.77,55.05,50.6,35.78,36.54,1.5,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:08,20.77,55.05,50.6,35.78,36.54,1.5,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:09,20.77,55.05,50.6,35.78,36.54,1.5,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:10,20.77,55.05,50.6,35.78,36.54,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:11,20.77,55.05,50.6,35.78,36.54,1.6,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:12,20.77,55.05,50.6,35.78,36.54,1.6,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:13,20.77,55.05,50.6,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:14,20.77,55.05,50.6,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:16,20.77,55.05,50.6,35.78,36.54,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:17,20.77,55.05,50.6,35.78,36.54,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:18,20.77,55.05,50.6,35.78,36.54,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:19,20.77,55.05,50.6,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:20,20.77,55.05,50.6,35.78,36.54,1.6,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:21,20.77,55.05,50.6,35.78,36.54,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:22,20.77,55.05,50.6,35.78,36.54,1.6,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:24,20.77,55.05,50.6,35.78,36.54,1.6,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:25,20.78,55.05,50.61,35.78,36.54,1.6,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:26,20.78,55.05,50.61,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:27,20.78,55.05,50.61,35.78,36.54,1.6,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:28,20.78,55.05,50.61,35.78,36.54,1.6,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:29,20.78,55.05,50.61,35.78,36.54,1.6,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:30,20.78,55.05,50.61,35.78,36.54,1.6,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:32,20.78,55.05,50.61,35.78,36.54,1.6,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:33,20.78,55.05,50.61,35.78,36.54,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:34,20.78,55.05,50.61,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:35,20.78,55.05,50.61,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:36,20.78,55.05,50.61,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:37,20.78,55.05,50.61,35.78,36.54,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:38,20.78,55.05,50.61,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:40,20.78,55.05,50.61,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:41,20.78,55.05,50.62,35.78,36.54,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:42,20.79,55.05,50.62,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:43,20.79,55.05,50.62,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:44,20.79,55.05,50.62,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:45,20.79,55.05,50.62,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:46,20.79,55.05,50.62,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:48,20.78,55.05,50.61,35.78,36.54,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:49,20.78,55.05,50.61,35.78,36.54,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:50,20.78,55.05,50.61,35.78,36.54,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:51,20.78,55.05,50.61,35.78,36.54,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:52,20.78,55.05,50.61,35.78,36.54,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:53,20.78,55.05,50.61,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:54,20.78,55.05,50.61,35.78,36.54,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:56,20.78,55.04,50.61,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:57,20.78,55.04,50.61,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:58,20.78,55.04,50.61,35.78,36.54,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:48:59,20.78,55.04,50.61,35.78,36.54,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:00,20.79,55.05,50.61,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:01,20.79,55.05,50.62,35.78,36.54,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:02,20.79,55.05,50.62,35.78,36.54,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:03,20.79,55.05,50.62,35.78,36.54,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:04,20.79,55.05,50.62,35.78,36.54,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:05,20.79,55.05,50.62,35.78,36.54,1.7,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:06,20.79,55.05,50.62,35.78,36.54,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:07,20.79,55.05,50.62,35.78,36.54,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:08,20.79,55.04,50.62,35.78,36.54,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:09,20.79,55.04,50.62,35.78,36.54,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:10,20.79,55.04,50.62,35.78,36.54,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:11,20.79,55.05,50.62,35.78,36.54,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:12,20.79,55.05,50.62,35.78,36.54,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:13,20.79,55.05,50.62,35.78,36.54,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:14,20.79,55.05,50.62,35.78,36.54,1.7,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:15,20.79,55.05,50.62,35.78,36.54,1.7,3.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:16,20.8,55.04,50.62,35.78,36.54,1.7,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:17,20.8,55.05,50.63,35.78,36.54,1.7,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:18,20.8,55.05,50.63,35.78,36.54,1.7,3.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:19,20.8,55.04,50.63,35.78,36.54,1.7,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:20,20.8,55.05,50.63,35.78,36.54,1.7,3.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:21,20.8,55.05,50.63,35.78,36.54,1.7,4,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:22,20.8,55.04,50.63,35.78,36.54,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:23,20.8,55.04,50.63,35.78,36.54,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:24,20.8,55.04,50.63,35.78,36.54,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:25,20.8,55.04,50.63,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:26,20.8,55.04,50.62,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:27,20.8,55.04,50.62,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:28,20.79,55.04,50.62,35.78,36.54,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:29,20.79,55.04,50.62,35.78,36.54,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:30,20.79,55.04,50.62,35.78,36.54,1.7,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:31,20.79,55.04,50.62,35.78,36.54,1.7,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:32,20.79,55.04,50.61,35.78,36.54,1.7,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:33,20.79,55.04,50.61,35.78,36.54,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:34,20.79,55.04,50.61,35.78,36.54,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:35,20.79,55.04,50.61,35.78,36.54,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:36,20.79,55.04,50.61,35.78,36.54,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:37,20.79,55.04,50.61,35.78,36.54,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:38,20.79,55.04,50.61,35.78,36.53,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:39,20.79,55.04,50.61,35.78,36.54,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:40,20.79,55.04,50.61,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:41,20.79,55.04,50.61,35.78,36.54,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:42,20.79,55.04,50.61,35.78,36.54,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:43,20.78,55.04,50.61,35.78,36.54,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:44,20.78,55.04,50.61,35.78,36.54,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:45,20.78,55.04,50.61,35.78,36.54,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:46,20.79,55.04,50.61,35.78,36.54,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:47,20.79,55.04,50.61,35.78,36.54,1.8,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:48,20.79,55.04,50.61,35.78,36.54,1.7,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:49,20.78,55.04,50.61,35.78,36.54,1.7,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:50,20.78,55.04,50.61,35.78,36.53,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:51,20.78,55.04,50.6,35.77,36.53,1.7,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:52,20.78,55.04,50.6,35.78,36.53,1.7,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:53,20.78,55.04,50.6,35.78,36.53,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:54,20.78,55.04,50.6,35.78,36.53,1.7,5,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:55,20.78,55.04,50.6,35.78,36.53,1.8,5,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:56,20.78,55.04,50.6,35.78,36.54,1.8,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:57,20.78,55.04,50.6,35.78,36.54,1.8,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:58,20.78,55.04,50.6,35.78,36.54,1.8,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:49:59,20.78,55.04,50.6,35.77,36.53,1.8,5.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:50:00,20.78,55.04,50.6,35.77,36.53,1.8,5.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:10,20.77,55.04,50.59,35.77,36.53,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:12,20.77,55.03,50.59,35.77,36.53,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:13,20.77,55.03,50.59,35.77,36.53,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:14,20.77,55.03,50.59,35.77,36.53,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:15,20.77,55.03,50.59,35.77,36.53,1.6,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:16,20.77,55.03,50.59,35.77,36.53,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:17,20.77,55.03,50.59,35.77,36.53,1.6,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:18,20.77,55.03,50.59,35.77,36.53,1.6,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:19,20.77,55.03,50.59,35.77,36.53,1.6,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:20,20.77,55.03,50.59,35.77,36.53,1.6,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:21,20.77,55.03,50.59,35.77,36.53,1.6,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:22,20.78,55.03,50.59,35.77,36.53,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:23,20.78,55.03,50.59,35.77,36.53,1.6,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:24,20.78,55.03,50.59,35.77,36.53,1.6,4.5,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:25,20.78,55.03,50.59,35.77,36.53,1.6,4.6,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:26,20.78,55.03,50.59,35.77,36.53,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:27,20.78,55.03,50.59,35.77,36.53,1.7,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:28,20.78,55.03,50.59,35.77,36.53,1.7,5,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:29,20.78,55.03,50.59,35.77,36.53,1.7,4.9,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:30,20.78,55.03,50.6,35.77,36.53,1.7,5,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:31,20.78,55.03,50.6,35.77,36.53,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:32,20.78,55.03,50.59,35.77,36.53,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:33,20.78,55.03,50.6,35.77,36.53,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:34,20.78,55.03,50.6,35.77,36.53,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:35,20.78,55.03,50.6,35.77,36.53,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:36,20.78,55.03,50.6,35.77,36.53,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:37,20.78,55.03,50.6,35.77,36.53,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:38,20.78,55.03,50.6,35.77,36.53,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:39,20.78,55.03,50.6,35.77,36.53,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:40,20.78,55.03,50.6,35.77,36.53,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:41,20.78,55.03,50.6,35.77,36.53,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:42,20.78,55.03,50.6,35.77,36.53,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:43,20.78,55.03,50.6,35.77,36.53,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:44,20.78,55.03,50.6,35.77,36.53,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:45,20.78,55.03,50.6,35.77,36.53,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:46,20.78,55.03,50.6,35.77,36.53,1.7,4.8,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:47,20.79,55.03,50.6,35.77,36.53,1.7,4.7,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:48,20.79,55.03,50.6,35.77,36.53,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:49,20.79,55.03,50.6,35.77,36.53,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:50,20.79,55.03,50.6,35.77,36.53,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:51,20.79,55.03,50.6,35.77,36.53,1.7,4.2,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:52,20.79,55.03,50.6,35.77,36.53,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:53,20.79,55.03,50.6,35.77,36.53,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:54,20.79,55.03,50.6,35.77,36.53,1.7,4.1,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:55,20.79,55.03,50.6,35.77,36.53,1.7,4.3,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:56,20.79,55.03,50.6,35.77,36.53,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
14:51:57,20.78,55.03,50.6,35.77,36.53,1.7,4.4,Side-by-side-before,10/26/18,G,Up,Deanza
